2025-12-10 15:16:18 | INFO     | logging_config       | setup_logging   | ================================================================================
2025-12-10 15:16:19 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 1 split documents.
2025-12-10 15:16:19 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-10 15:16:19 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 4013 parts.
2025-12-10 15:16:19 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 4013 parts.
2025-12-10 15:16:19 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 6 chunks.
2025-12-10 15:16:19 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 6 chunks.
2025-12-10 15:16:19 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 6 split documents.
2025-12-10 15:16:19 | INFO     | ProjectAudit[vault1] | log_success     | ✅ 成功: 项目文件解析完成
2025-12-10 15:16:19 | INFO     | ProjectAudit[vault1] | log_data_info   | 📊 总函数数: 93个
2025-12-10 15:16:19 | INFO     | ProjectAudit[vault1] | log_data_info   | 📊 待检查函数数: 93个
2025-12-10 15:16:19 | INFO     | ProjectAudit[vault1] | log_data_info   | 📊 文档分块数: 17个
2025-12-10 15:16:19 | INFO     | ProjectAudit[vault1] | log_step        | 🔹 开始构建调用树
2025-12-10 15:16:19 | INFO     | ProjectAudit[vault1] | log_success     | ✅ 成功: 调用树构建完成
2025-12-10 15:16:19 | INFO     | ProjectAudit[vault1] | log_data_info   | 📊 构建的调用树: 93个
2025-12-10 15:16:19 | INFO     | ProjectAudit[vault1] | log_step        | 🔹 开始构建 call graph
2025-12-10 15:16:19 | INFO     | ProjectAudit[vault1] | _build_call_graphs | 分析 solidity 项目目录: src/dataset/agent-v1-c4/vault
2025-12-10 15:16:19 | INFO     | ProjectAudit[vault1] | _build_call_graphs | 发现 109 个调用关系
2025-12-10 15:16:19 | INFO     | ProjectAudit[vault1] | log_success     | ✅ 成功: Call graph 构建完成
2025-12-10 15:16:19 | INFO     | ProjectAudit[vault1] | log_data_info   | 📊 构建的调用关系: 109个
2025-12-10 15:16:19 | INFO     | scan_project         | log_success     | ✅ 成功: 项目解析完成
2025-12-10 15:16:19 | INFO     | scan_project         | log_success     |    详情: 耗时: 0.09秒
2025-12-10 15:16:19 | INFO     | scan_project         | log_data_info   | 📊 解析的函数: 93个
2025-12-10 15:16:19 | INFO     | scan_project         | log_data_info   | 📊 调用树: 93个
2025-12-10 15:16:19 | INFO     | scan_project         | log_data_info   | 📊 调用图: 109个
2025-12-10 15:16:19 | INFO     | scan_project         | log_step        | 🔹 初始化RAG处理器
