2025-12-07 20:00:08 | INFO     | logging_config       | setup_logging   | ================================================================================
2025-12-07 20:00:08 | INFO     | main                 | <module>        | 扫描模式: COMMON_PROJECT_FINE_GRAINED
2025-12-07 20:00:08 | INFO     | main                 | <module>        | 执行命令: detect_vul
2025-12-07 20:00:08 | INFO     | scan_project         | log_section_start | ============================================================
2025-12-07 20:00:08 | INFO     | scan_project         | log_section_start | 🔥 开始执行: 项目扫描
2025-12-07 20:00:08 | INFO     | scan_project         | log_section_start | 📝 描述: 项目ID: aave, 路径: ./src/dataset/agent-v1-c4/aave
2025-12-07 20:00:08 | INFO     | scan_project         | log_section_start | ============================================================
2025-12-07 20:00:08 | INFO     | scan_project         | log_step        | 🔹 Tree-sitter解析项目
2025-12-07 20:00:08 | INFO     | scan_project         | log_step        |    详情: 项目路径: ./src/dataset/agent-v1-c4/aave
2025-12-07 20:00:08 | INFO     | ProjectAudit[aave]   | __init__        | 初始化项目审计器: aave
2025-12-07 20:00:08 | INFO     | ProjectAudit[aave]   | __init__        | 项目路径: ./src/dataset/agent-v1-c4/aave
2025-12-07 20:00:08 | INFO     | ProjectAudit[aave]   | log_step        | 🔹 创建项目过滤器
2025-12-07 20:00:08 | INFO     | ProjectAudit[aave]   | log_step        | 🔹 开始解析项目文件
2025-12-07 20:00:08 | INFO     | adalflow.components.data_process.text_splitter | __init__        | Initialized TextSplitter with split_by=word, chunk_size=1000, chunk_overlap=250, batch_size=1000
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 365 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 365 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 1 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 255 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 255 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 1 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 785 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 785 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 1 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 1258 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 1258 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 2 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 2 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 2 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 937 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 937 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 1 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 1459 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 1459 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 2 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 2 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 2 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 5585 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 5585 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 8 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 8 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 8 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 372 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 372 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 1 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 563 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 563 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 1 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 689 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 689 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 1 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 819 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 819 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 1 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 3289 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 3289 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 5 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 5 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 5 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 1681 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 1681 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 2 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 2 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 2 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 833 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 833 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 1 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 168 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 168 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 1 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 55 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 55 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 1 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 320 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 320 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 1 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 791 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 791 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 1 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 587 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 587 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 1 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 1599 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 1599 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 2 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 2 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 2 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 344 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 344 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 1 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 156 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 156 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 1 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 146 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 146 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 1 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 4893 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 4893 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 7 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 7 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 7 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 716 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 716 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 1 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 1690 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 1690 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 2 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 2 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 2 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 1366 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 1366 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 2 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 2 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 2 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 123 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 123 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 1 split documents.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Splitting text with split_by: word, chunk_size: 1000, chunk_overlap: 250
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _split_text_into_units | Text split by ' ' into 273 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text split into 273 parts.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | _merge_units_to_chunks | Merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | split_text      | Text merged into 1 chunks.
2025-12-07 20:00:09 | INFO     | adalflow.components.data_process.text_splitter | call            | Processed 1 documents into 1 split documents.
2025-12-07 20:00:09 | INFO     | ProjectAudit[aave]   | log_success     | ✅ 成功: 项目文件解析完成
2025-12-07 20:00:09 | INFO     | ProjectAudit[aave]   | log_data_info   | 📊 总函数数: 378个
2025-12-07 20:00:09 | INFO     | ProjectAudit[aave]   | log_data_info   | 📊 待检查函数数: 378个
2025-12-07 20:00:09 | INFO     | ProjectAudit[aave]   | log_data_info   | 📊 文档分块数: 52个
2025-12-07 20:00:09 | INFO     | ProjectAudit[aave]   | log_step        | 🔹 开始构建调用树
2025-12-07 20:00:09 | INFO     | ProjectAudit[aave]   | log_success     | ✅ 成功: 调用树构建完成
2025-12-07 20:00:09 | INFO     | ProjectAudit[aave]   | log_data_info   | 📊 构建的调用树: 378个
2025-12-07 20:00:09 | INFO     | ProjectAudit[aave]   | log_step        | 🔹 开始构建 call graph
2025-12-07 20:00:09 | INFO     | ProjectAudit[aave]   | _build_call_graphs | 分析 solidity 项目目录: src/dataset/agent-v1-c4/aave
2025-12-07 20:00:09 | INFO     | ProjectAudit[aave]   | _build_call_graphs | 发现 1015 个调用关系
2025-12-07 20:00:09 | INFO     | ProjectAudit[aave]   | log_success     | ✅ 成功: Call graph 构建完成
2025-12-07 20:00:09 | INFO     | ProjectAudit[aave]   | log_data_info   | 📊 构建的调用关系: 1015个
2025-12-07 20:00:09 | INFO     | scan_project         | log_success     | ✅ 成功: 项目解析完成
2025-12-07 20:00:09 | INFO     | scan_project         | log_success     |    详情: 耗时: 0.77秒
2025-12-07 20:00:09 | INFO     | scan_project         | log_data_info   | 📊 解析的函数: 378个
2025-12-07 20:00:09 | INFO     | scan_project         | log_data_info   | 📊 调用树: 378个
2025-12-07 20:00:09 | INFO     | scan_project         | log_data_info   | 📊 调用图: 1015个
2025-12-07 20:00:09 | INFO     | scan_project         | log_step        | 🔹 初始化RAG处理器
2025-12-07 20:00:09 | INFO     | scan_project         | log_success     | ✅ 成功: RAG处理器初始化完成
2025-12-07 20:00:09 | INFO     | scan_project         | log_success     |    详情: 耗时: 0.01秒
2025-12-07 20:00:09 | INFO     | scan_project         | log_data_info   | 📊 基于tree-sitter解析的函数构建RAG: 378个
2025-12-07 20:00:09 | INFO     | scan_project         | log_data_info   | 📊 基于文档分块构建RAG: 52个
2025-12-07 20:00:09 | INFO     | scan_project         | log_data_info   | 📊 使用调用树构建关系型RAG: 378个
2025-12-07 20:00:09 | INFO     | scan_project         | log_data_info   | 📊 集成调用图(Call Graph): 1015个
2025-12-07 20:00:09 | INFO     | scan_project         | log_data_info   | 📊 Call Graph统计: {'total_edges': 1015, 'languages': {'solidity': 1015}, 'call_types': {'direct': 1015}, 'unique_functions_count': 536}个
2025-12-07 20:00:09 | INFO     | scan_project         | log_step        | 🔹 创建任务管理器
2025-12-07 20:00:09 | INFO     | scan_project         | log_success     | ✅ 成功: 任务管理器创建完成
2025-12-07 20:00:09 | INFO     | scan_project         | log_step        | 🔹 创建规划处理器
2025-12-07 20:00:09 | INFO     | scan_project         | log_success     | ✅ 成功: 规划处理器创建完成
2025-12-07 20:00:09 | INFO     | scan_project         | log_step        | 🔹 初始化规划器的RAG功能
2025-12-07 20:00:09 | INFO     | scan_project         | log_success     | ✅ 成功: 规划器RAG功能初始化完成
2025-12-07 20:00:09 | INFO     | scan_project         | log_step        | 🔹 创建AI引擎
2025-12-07 20:00:09 | INFO     | scan_project         | scan_project    | LanceDB表名: lancedb_function_aave
2025-12-07 20:00:09 | INFO     | VulnerabilityScanner[aave] | _load_design_document | ✅ 成功加载项目设计文档: project_design.md (2626 字符)
